SITE,CONST,YR,DOY,MP1,MP2,MP5,OSMP1,OSMP2,OSMP5,OSGF,OSMW,OSIOD,S1,S2,S5X
BOMB,E,24,201,0.1408,0.1144,0.1399,86.3333,86.3333,86.3333,0,43.1667,0,42.69498069,,43.71351351
BOMB,E,24,202,0.1155,0.1117,0.1075,121.667,121.667,91.25,0,18.25,0,42.97868852,,43.7442623
BOMB,E,24,203,0.1271,0.1194,0.1114,0,0,0,0,27.0625,0,43.33502304,,44.31889401
BOMB,E,24,204,0.1534,0.1446,0.1396,529,529,528,0,22.0417,0,42.85538752,,43.70907372
BOMB,E,24,222,0.2958,0.2767,0.2614,1137.47,966.75,742.885,2417.12,82.9914,1611.42,43.3258,0,0
BOMB,E,24,223,0.2488,0.2364,0.2312,939.889,735.348,469.639,2819.67,59.7809,1409.83,43.8561,0,0
BOMB,E,24,224,0.2569,0.2369,0.2299,18026,18023,9010,18026,126.056,18026,43.3811,0,0
BOMB,E,24,225,0.2473,0.2221,0.2265,2785.83,8355,2782.17,0,100.09,5571.67,43.5695,0,0
BOMB,E,24,226,0.2489,0.2191,0.2228,1300.8,1083.94,886.5,2439,110.864,1773.82,43.8379,0,0
BOMB,E,24,227,0.2695,0.249,0.2475,358.085,350.479,300.268,1202.143,79.014,454.865,42.526,0,43.423
BOMB,E,24,228,0.2542,0.232,0.2207,1551.444,1551.111,1392.9,4654.333,50.227,1551.444,42.526,0,43.423
BOMB,E,24,229,0.2765,0.2648,0.2588,294.212,263.414,258.78,665.174,56.246,355.791,42.526,0,43.423
BOMB,E,24,230,0.2489,0.2265,0.2236,1063.154,921.2,767,2303.5,65.814,1727.625,42.526,0,43.423
BOMB,E,24,231,0.2636,0.2404,0.2404,467.432,402.116,261.848,2161.875,77.905,480.417,42.526,0,43.423
BOMB,E,24,232,0.2774,0.2546,0.2499,1329.75,1251.118,1011.762,5319,200.717,3546,42.526,0,43.423
BOMB,E,24,232,0.2774,0.2546,0.2499,1329.75,1251.118,1011.762,5319,200.717,3546,42.526,0,43.423
BOMB,E,24,233,0.2455,0.2127,0.2148,2215.6,2014,1703.769,11078,351.683,11078,42.526,0,43.423
BOMB,E,24,233,0.2455,0.2127,0.2148,2215.6,2014,1703.769,11078,351.683,11078,42.526,0,43.423
BOMB,E,24,234,0.2582,0.2251,0.2291,996.273,1043.619,1042.762,3131.143,322.324,2191.800,42.526,0.000,43.423
BOMB,G,24,100,0.1296,0.157,0,0,0,0,0,124.467,0,48.43395822,51.01505117,
BOMB,G,24,101,0.1747,0.1993,0,2393.5,1595.67,0,2393.5,81.1356,2393.5,48.32805515,50.43894389,
BOMB,G,24,102,0.1709,0.1635,0,753.143,878.667,0,1054.4,81.1077,1054.4,48.13152504,50.46444688,
BOMB,G,24,103,0.1572,0.158,0,0,5759,0,0,174.515,0,48.25391561,50.5380579,
BOMB,G,24,104,0.1997,0.1998,0,496.364,455,0,780,165.455,496.364,48.19943223,50.43771008,
BOMB,G,24,105,0.2101,0.1918,0,222.692,199.655,0,321.667,107.222,231.6,48.14702936,50.40035986,
BOMB,G,24,106,0.1211,0.1542,0,5277,5277,0,5277,107.694,5277,48.25408376,50.50655919,
BOMB,G,24,107,0.1197,0.1525,0,0,0,0,0,193.1,0,48.17982047,50.46694561,
BOMB,G,24,108,0.1219,0.1535,0,0,0,0,0,143.61,0,48.26102242,50.46766198,
BOMB,G,24,109,0.1767,0.1742,0,396.4,371.625,0,594.6,106.179,396.4,48.24902455,50.40503583,
BOMB,G,24,110,0.2363,0.3627,0.291,152.72,144.928,289.939,261.805,176.833,169.403,41.55522686,43.62624575,45.34006765
BOMB,G,24,111,0.2304,0.3803,0.2511,615.978,555.353,1226.38,809.571,275.097,745.658,41.21829632,43.4140544,46.00243419
BOMB,G,24,112,0.2385,0.3833,0.2774,195.192,188.609,327.612,282.158,219.215,215.894,41.13830909,43.35337162,45.82415679
BOMB,G,24,113,0.2414,0.3793,0.2546,171.958,172.89,409.128,315.256,214.947,210.17,41.20066021,43.37218946,45.9238569
BOMB,G,24,114,0.2584,0.3806,0.3192,95.2525,90.0414,222.972,171.455,128.591,102.5,41.27985477,43.3415814,45.8845709
BOMB,G,24,115,0.2532,0.3788,0.2894,110.538,102.011,307.627,210.271,138.446,115.086,41.2156917,43.3255328,45.873895
BOMB,G,24,116,0.2514,0.3771,0.2754,176.356,168.826,395.9,279.376,184.425,201.55,41.20835016,43.3151773,45.84811191
BOMB,G,24,117,0.2271,0.37,0.2309,586.521,541.269,657.333,804.371,347.568,721.872,41.2101628,43.38072024,45.98984791
BOMB,G,24,118,0.221,0.373,0.2422,1411.9,1344,2645.83,2017,291.113,1568.78,41.20876693,43.37842601,45.98931412
BOMB,G,24,119,0.225,0.3723,0.251,566.58,555.216,1057.93,1011.75,295.094,786.917,41.17492622,43.3568304,45.94332609
BOMB,G,24,120,0.2458,0.3753,0.2781,170.301,157.849,385.439,288.469,175.59,176.688,41.19462343,43.31714989,45.90234555
BOMB,G,24,121,0.224,0.37,0.2354,942.533,807.629,1764.11,1885.07,340.675,1413.8,41.20861289,43.39322073,46.00236999
BOMB,G,24,122,0.2289,0.3625,0.2356,939.633,880.531,2253.14,1483.63,271.048,1174.54,41.21214363,43.40391493,45.95794211
BOMB,G,24,123,0.2336,0.371,0.264,309.451,273.272,1306.58,761.081,316.404,426.667,41.23820653,43.41114378,45.96515979
BOMB,G,24,124,0.2424,0.3644,0.2761,328.744,310.582,880.944,689.561,235.6,456,41.24475036,43.3982405,45.95448953
BOMB,G,24,125,0.2243,0.357,0.2261,970.828,908.032,2250.57,1279.73,242.707,1005.5,41.20484209,43.39040275,45.9338892
BOMB,G,24,126,0.2262,0.3617,0.2372,975.345,942.367,2646.5,1663.82,294.635,1414.25,41.16169178,43.35884845,45.90175068
BOMB,G,24,127,0.2162,0.3632,0.2231,2176.85,1886.33,5281.33,5659.8,496.474,4042.71,41.24050778,43.40487794,46.00224908
BOMB,G,24,128,0.2246,0.3694,0.2241,1132,1131.92,1755.22,1768.75,336.905,1664.71,41.27839446,43.40985845,46.00985889
BOMB,G,24,129,0.217,0.3608,0.2299,779.778,738.632,2621.83,1477.47,286.449,1169.67,41.21269258,43.41765137,45.96125094
BOMB,G,24,130,0.2294,0.3531,0.2292,610.935,597.787,1570.8,1221.87,298.968,851.606,41.27052554,43.39141991,45.97275748
BOMB,G,24,131,0.2288,0.3654,0.2341,915.387,746.711,1585.3,1891.8,405.386,1669.24,41.26161532,43.405742,45.99507677
BOMB,G,24,132,0.2313,0.3651,0.2266,910.548,784.056,1436.18,1485.63,434.262,1411.35,41.2063878,43.40357469,45.98195658
BOMB,G,24,133,0.2359,0.3654,0.2318,605.979,569.6,1065.87,1095.42,347.329,863.061,41.16363699,43.36196164,45.92619077
BOMB,G,24,134,0.228,0.3753,0.2353,617.935,591.875,757.619,916.935,287.121,789.583,41.17673146,43.34978432,45.94580493
BOMB,G,24,135,0.2334,0.3796,0.2463,727.462,691.756,991,1418.55,272.798,886.594,41.15995765,43.36999088,45.91568749
BOMB,G,24,136,0.2285,0.3819,0.2401,1283.95,1086.23,1976.12,2353.92,291.206,2353.92,41.16648662,43.33124315,45.89830879
BOMB,G,24,137,0.2227,0.3755,0.2414,1179.12,1088.27,2632.83,2176.85,377.32,2021.36,41.17338567,43.25234593,45.93481222
BOMB,G,24,138,0.2454,0.3758,0.2468,879.774,757.361,1575.3,1604.29,257.292,1239.68,41.2390697,43.39966547,45.91283386
BOMB,G,24,139,0.2387,0.3795,0.2347,758.135,701.15,1052.33,1402.55,262.159,1335.76,41.13706894,43.33744589,45.91504065
BOMB,G,24,140,0.2204,0.375,0.2438,699.05,594.809,819,1644.82,341,1165.08,41.24222058,43.42637302,45.98298074
BOMB,G,24,141,0.232,0.37,0.241,367.052,348.753,451.8,689.341,269.171,479.034,41.1906262,43.37190533,45.93898876
BOMB,G,24,142,0.2228,0.3669,0.2321,2573.45,2177.23,5271.33,2830.8,321.682,2830.8,41.13515983,43.35488629,45.91726462
BOMB,G,24,143,0.2218,0.3614,0.2347,712.462,694.55,1534.3,1852.4,269.767,1208.09,41.30007799,43.48232269,46.0381436
BOMB,G,24,144,0.2256,0.3642,0.225,1222.35,1081.19,1970.12,2555.82,267.752,2008.14,41.23428881,43.37690827,45.95941276
BOMB,G,24,145,0.2236,0.3634,0.2288,1758.25,1480.58,5258,2009.43,360.667,2009.43,41.2147977,43.36266575,45.95280955
BOMB,G,24,146,0.2306,0.358,0.2262,1380.45,1200.22,1982.38,3944.14,788.829,3067.67,41.19163131,43.41252124,45.93363019
BOMB,G,24,147,0.2205,0.3519,0.2249,1127.62,932.897,1572.6,1804.2,451.05,1691.44,41.27048721,43.48575716,45.95307224
BOMB,G,24,148,0.2191,0.3527,0.2181,972.964,878.742,1320.17,1816.2,358.461,1513.5,41.22919167,43.45438049,45.95308565
BOMB,G,24,149,0.2165,0.3481,0.2145,1292.19,1085.24,1972.25,2087.38,399.059,1596.24,41.16337471,43.43156981,45.88440746
BOMB,G,24,150,0.2181,0.3512,0.2343,1230.27,1082.56,3933.75,3383.25,398.029,3007.33,41.17571455,43.42991119,45.87819685
BOMB,G,24,151,0.2145,0.3529,0.2217,1305.76,1305.33,3200.8,2492.82,527.327,2109.31,41.18005956,43.42520182,45.83322642
BOMB,G,24,152,0.2268,0.3587,0.2386,1092.4,880.452,2650.17,1820.67,341.375,1437.37,41.18481598,43.35865021,45.80681255
BOMB,G,24,153,0.2173,0.36,0.2202,1711.44,1441,5318.33,2489.36,441.661,2489.36,41.20678886,43.39068181,45.90210937
BOMB,G,24,154,0.2232,0.3549,0.2267,761.472,721.184,1069.13,2108.69,370.446,1370.65,41.20631134,43.39700696,45.90070931
BOMB,G,24,155,0.2219,0.3586,0.218,1048.92,940.172,2650.67,2479.27,419.569,1818.13,41.19282966,43.40032589,45.92228092
BOMB,G,24,156,0.2217,0.3565,0.2263,1006.41,876.323,990,2470.27,405.567,1940.93,41.23071914,43.42731167,45.93900674
BOMB,G,24,157,0.2181,0.3561,0.2254,783.714,741,937.765,1523.89,442.419,1246.82,41.23481989,43.41061306,45.88879257
BOMB,G,24,158,0.215,0.353,0.223,1228.35,1129.76,2631.17,1765.75,371.737,1284.18,41.26467266,43.38394807,45.97224725
BOMB,G,24,159,0.2194,0.3515,0.2245,1046.11,1008.5,1436.64,2172.69,313.833,1883,41.19687881,43.3806979,45.91626194
BOMB,G,24,160,0.2183,0.3591,0.2235,1482.84,1408.5,2633,3130.44,414.324,2561.27,41.22405355,43.36665752,45.90835362
BOMB,G,24,161,0.2252,0.3781,0.2366,618.4,632.364,622.64,1070.31,292.926,818.471,41.31097281,43.39095543,45.95151342
BOMB,G,24,161,0.2252,0.3781,0.2366,618.4,632.364,622.64,1070.31,292.926,818.471,41.31097281,43.39095543,45.95151342
BOMB,G,24,162,0.22,0.3781,0.2372,1127.92,1084.5,1756.89,3133.11,522.185,2349.83,41.18582472,43.41912451,45.93693767
BOMB,G,24,163,0.2212,0.371,0.2372,937.1,759.703,1574.7,2555.73,413.426,1874.2,41.3035768,43.45510429,46.0352897
BOMB,G,24,164,0.2224,0.3638,0.2341,1038.37,1037.93,1308.83,2002.57,364.104,1752.25,41.28329589,43.44875501,45.9930539
BOMB,G,24,165,0.2238,0.364,0.2502,1079.04,967.207,1746.56,2550.45,315.225,1476.58,41.23635694,43.43514446,45.97318082
BOMB,G,24,166,0.2182,0.3642,0.2402,1039.37,1002,3923.75,1753.94,425.197,1650.76,41.28720303,43.48206637,46.01252198
BOMB,G,24,167,0.2253,0.3615,0.2283,899.226,774.083,2593.67,1991.14,281.576,1548.67,41.27145025,43.45174588,45.99884825
BOMB,G,24,168,0.2198,0.3607,0.2312,1556.17,1272.59,3146.8,3112.33,538.673,2801.1,41.24266044,43.4310367,45.97600075
BOMB,G,24,169,0.2228,0.3637,0.2209,1154.92,1065.96,1286.83,1979.86,322.302,1732.38,41.25033598,43.48057289,46.0249825
BOMB,G,24,170,0.2185,0.36,0.225,937.6,852.121,1972.12,2163.69,453.677,1875.2,41.31510948,43.45460752,46.0305625
BOMB,G,24,171,0.2198,0.3646,0.2254,1330.71,1164.12,3127.2,1746.56,328.765,1746.56,41.35598211,43.48654245,46.0577384
BOMB,G,24,172,0.2165,0.3642,0.2264,2153.62,1999.71,3901.75,3999.57,368.382,3999.57,41.24929399,43.46980054,46.0125276
BOMB,G,24,173,0.2252,0.3462,0.2233,962.759,930.5,3906.5,1994.29,547.451,1642.35,41.25341217,43.45687379,46.04348156
BOMB,G,24,174,0.2205,0.3644,0.2271,1324.81,1069.96,1936.5,3091.22,305.725,1854.73,41.29841927,43.48938316,46.08560785
BOMB,G,24,175,0.2222,0.353,0.2206,1476.11,1274.73,2239.71,3505.75,701.15,3116.22,41.25680558,43.43122671,46.00754527
BOMB,G,24,176,0.2159,0.3491,0.2191,2001.14,1556.39,5228,4002.29,509.382,3502,41.21239637,43.43070123,45.98686067
BOMB,G,24,177,0.2241,0.335,0.2143,1754.88,1403.85,3931.25,3509.75,286.51,2807.8,41.27059299,43.37902419,45.97208777
BOMB,G,24,178,0.2146,0.3307,0.2226,829.529,829.294,1976.5,1343.05,494.807,1226.26,41.28058503,43.3748438,45.95688176
BOMB,G,24,179,0.2097,0.3254,0.2225,784.194,784.139,2635.33,1227.43,470.517,1045.59,41.2113197,43.350137,45.90143997
BOMB,G,24,180,0.2162,0.3427,0.2242,754.486,680.463,916.824,1469.26,340.439,1213.74,41.32342934,43.45239438,46.05463624
BOMB,G,24,181,0.2149,0.3284,0.2181,864.094,789.971,1183.38,3456.38,363.829,1316.71,41.35846856,43.46129198,46.07274182
BOMB,G,24,182,0.2194,0.3235,0.2253,769.694,692.7,1405.27,2131.46,432.953,1385.45,41.22903901,43.38387712,45.96092555
BOMB,G,24,183,0.2082,0.2858,0.2067,391.543,402.971,622.16,740.757,268.706,498.327,41.18238976,43.36094447,45.90349968
BOMB,G,24,184,0.2187,0.3057,0.2205,1652.82,1652.65,3152.2,3512.25,530.151,3122,41.14281859,43.33442345,45.93508027
BOMB,G,24,185,0.2132,0.288,0.2145,995.036,898.677,1105.5,1857.4,335.675,1266.41,41.16050859,43.36229645,45.93310665
BOMB,G,24,186,0.2113,0.3011,0.1937,903.645,903.645,1114.57,2154.85,400.186,1167.21,41.21861242,43.42349317,46.02781661
BOMB,G,24,187,0.2101,0.3095,0.2088,1638.53,1466,3897.25,2532.27,449.274,2142.69,41.21853137,43.41528895,46.03149726
BOMB,G,24,188,0.2127,0.2996,0.2067,724.842,744.378,1721.67,1530.22,259.849,1059.38,41.17394681,43.37081856,45.97740275
BOMB,G,24,189,0.2077,0.3345,0.2041,1807.33,1290.95,7705,2259.17,263.204,2085.38,41.18155793,43.42742026,45.99376319
BOMB,G,24,190,0.2121,0.3469,0.2061,1766.73,1261.9,7439,3312.62,228.457,2409.18,41.22626728,43.49975288,46.06329685
BOMB,G,24,191,0.2087,0.3414,0.1977,1292.6,1231,2433,2872.44,241.607,2872.44,41.22871321,43.3994256,45.94335763
BOMB,G,24,192,0.2041,0.3392,0.2059,1767.71,2249.27,4603,4124.67,143.884,4124.67,41.2703336,43.44201155,46.02535382
BOMB,G,24,193,0.2043,0.3361,0.2058,792.379,765.767,851,2297.9,107.379,1044.5,41.38873378,43.62420802,46.26164797
BOMB,G,24,194,0.1789,0.3011,0.1632,2144,2144,2007.5,0,43.9795,0,41.41221627,43.66383907,46.89109082
BOMB,G,24,195,0.1708,0.2505,0.1491,1006.5,1006.5,0,0,77.4231,0,41.30252427,43.6684711,48.05887265
BOMB,G,24,196,0.0792,0.1409,0.0645,0,0,0,0,0,0,41.17238095,42.81388889,48.02272727
BOMB,G,24,197,0.2119,0.4055,0.2746,0,0,0,0,43.9091,0,40.52132505,42.62945055,45.33267813
BOMB,G,24,198,0.1334,0.2025,0.1243,335.2,335.2,475,1676,19.4884,838,42.03282082,44.25304976,47.61518325
BOMB,G,24,199,0.179,0.2766,0.1884,739.25,739,1628,2957,44.1343,2957,40.7961794,42.88578801,45.21966224
BOMB,G,24,200,0.0683,0.0869,0.0524,0,0,0,0,79.6667,0,42.17396694,44.09053254,47.2504065
BOMB,G,24,201,0.1147,0.1666,0.1037,80.25,80.25,41.75,0,26.75,0,41.74587156,43.91914894,46.86686391
BOMB,G,24,202,0.0981,0.1331,0.0959,118.75,118.75,59,0,36.5385,0,41.74380165,43.96727273,46.81422594
BOMB,G,24,203,0.0885,0.13,0.0685,0,0,0,0,37.1429,0,42.32117202,44.28402204,47.65057471
BOMB,G,24,204,0.1287,0.1956,0.1556,231,231,366,693,24.75,346.5,41.88445078,44.05823755,46.50842105
BOMB,G,24,222,0.2512,0.3381,0.2541,263.043,230.438,492.481,410.169,73.3333,318.421,41.1175,43.4488,46.1121
BOMB,G,24,223,0.2276,0.3186,0.2047,227.533,213.541,521.636,598.086,58.6359,303.377,41.11,43.4257,46.0718
BOMB,G,24,224,0.2012,0.3117,0.1912,1060.43,1060.29,2411.2,1713,119.086,1391.81,41.2328,43.5353,46.1919
BOMB,G,24,225,0.2025,0.3182,0.201,926.042,966.174,1206.3,2222.5,113.393,1587.5,41.1943,43.4209,45.9937
BOMB,G,24,226,0.2247,0.3202,0.1959,446.019,414,986.154,1008.39,110.443,682.147,41.0224,43.3372,45.9285
BOMB,G,24,227,0.2142,0.3177,0.1992,202.333,202.295,391.367,393.426,78.107,262.284,40.903,42.967,45.847
BOMB,G,24,228,0.2069,0.3072,0.2012,346.396,322.053,1446.143,798.217,53.369,734.36,40.903,42.967,45.847
BOMB,G,24,229,0.2484,0.3264,0.2499,121.655,105.292,197.16,285.794,58.84,141.772,40.903,42.967,45.847
BOMB,G,24,230,0.2005,0.3094,0.2142,1002.111,1001.889,1120.556,2254.75,77.75,1803.8,40.903,42.967,45.847
BOMB,G,24,231,0.2138,0.3047,0.2099,299.878,277.25,676.833,528.357,86.012,363.787,40.903,42.967,45.847
BOMB,G,24,232,0.2277,0.3371,0.2395,216.282,190.163,440.618,377.732,163.53,273.663,40.903,42.967,45.847
BOMB,G,24,232,0.2277,0.3371,0.2395,216.282,190.163,440.618,377.732,163.53,273.663,40.903,42.967,45.847
BOMB,G,24,233,0.2137,0.3327,0.1929,1103.64,889.871,1549,2299.25,224.317,1724.438,40.903,42.967,45.847
BOMB,G,24,233,0.2137,0.3327,0.1929,1103.64,889.871,1549,2299.25,224.317,1724.438,40.903,42.967,45.847
BOMB,G,24,234,0.2126,0.3300,0.2074,589.213,576.792,1942.375,954.931,307.700,814.500,40.903,42.967,45.847
BOMB,J,24,110,0.2523,0.2202,0.2124,12.7913,12.8192,12.1438,12.989,140.095,12.9035,37.41952819,41.61759007,42.53412287
BOMB,J,24,111,0.2415,0.2089,0.2269,10.6763,10.664,10.6763,10.7012,137.358,10.7012,37.41552446,41.65937194,42.57949582
BOMB,J,24,112,0.2559,0.2315,0.2385,10.2808,10.3236,10.3363,10.492,218.833,10.3386,37.40984779,41.64931984,42.46958651
BOMB,J,24,113,0.2386,0.2111,0.2142,11.3218,11.3218,11.3218,11.4346,255.056,11.4346,37.47411291,41.71620385,42.52113228
BOMB,J,24,114,0.256,0.2262,0.2287,10.2881,10.3147,10.4004,10.5703,184.98,10.3805,37.42329203,41.61487451,42.42673803
BOMB,J,24,115,0.2702,0.2486,0.2451,10.5752,10.5671,10.6399,13.7813,163.161,10.6865,37.34379012,41.61940217,42.37939115
BOMB,J,24,116,0.258,0.2359,0.2259,10.6799,10.7096,10.7363,17.7194,156.817,10.8274,37.27580663,41.57056259,42.29787347
BOMB,J,24,117,0.2388,0.2211,0.2257,15.7456,15.7087,15.7126,15.8708,166.312,15.8708,37.72606278,41.57853383,42.37754949
BOMB,J,24,118,0.247,0.2253,0.2221,17.7876,17.8271,17.8622,17.9464,196.098,17.9065,37.71808644,41.5411194,42.24132869
BOMB,J,24,119,0.2469,0.2322,0.2321,12.4667,12.921,13.0499,28.1074,229.075,13.3571,37.44989832,41.69861369,42.49839555
BOMB,J,24,120,0.3119,0.3059,0.2967,19.737,19.6515,20.311,27.5957,129.7,23.705,37.43123669,41.73204097,42.58668356
BOMB,J,24,121,0.2542,0.2464,0.236,11.8166,11.785,11.8324,11.9123,129.809,11.8962,37.31389589,41.64179223,42.53080757
BOMB,J,24,122,0.2356,0.2017,0.1871,10.6648,10.65,10.65,11.4448,123.677,10.6797,37.21153165,41.9026079,42.74969357
BOMB,J,24,123,0.2804,0.3188,0.3172,13.9423,15.1835,15.706,24.3069,131.257,18.5616,37.39942392,41.67299739,42.53408769
BOMB,J,24,124,0.2421,0.2204,0.2096,11.93,11.9584,11.9093,12.0235,213.907,12.0078,37.38470136,41.64309164,42.53906709
BOMB,J,24,125,0.2332,0.209,0.1958,10.7624,10.7716,10.737,10.7751,182.1,10.7751,37.38404882,41.64209139,42.52795652
BOMB,J,24,126,0.2336,0.2044,0.1913,10.8986,10.9116,10.9116,10.9508,142.703,10.9508,37.4234941,41.66335268,42.5582284
BOMB,J,24,127,0.237,0.2124,0.1934,11.2669,11.2657,11.2669,11.2947,183.2,11.2947,37.4456133,41.69176856,42.60755459
BOMB,J,24,128,0.2303,0.2101,0.1933,10.2531,10.2531,10.2647,10.3349,181.48,10.3231,37.46805967,41.69695935,42.66471301
BOMB,J,24,129,0.2315,0.2101,0.1949,10.9368,10.9368,10.9368,10.976,254.583,10.976,37.3414677,41.58472616,42.51196814
BOMB,J,24,130,0.2723,0.307,0.2913,11.7796,11.897,12.0195,13.21,162.228,12.1671,37.36214181,41.49741454,42.4685059
BOMB,J,24,131,0.2958,0.235,0.2249,13.194,11.158,11.1988,17.7965,195.383,11.5801,37.44679204,41.63384515,42.6173146
BOMB,J,24,132,0.2613,0.2303,0.2227,11.3093,11.294,11.3093,11.3658,189.667,11.3516,37.36605249,41.66189587,42.61346513
BOMB,J,24,133,0.2421,0.2191,0.2016,10.9476,10.9464,10.9322,11,164.214,11,37.36888229,41.62396955,42.64150533
BOMB,J,24,134,0.2457,0.237,0.2321,11.596,11.5531,11.5674,11.8157,129.972,11.6393,37.2240688,41.67404915,42.4990172
BOMB,J,24,135,0.2556,0.2132,0.2209,9.81,9.7749,9.7887,9.8743,210.116,9.8635,37.36119164,41.74832817,42.60982627
BOMB,J,24,136,0.2538,0.2371,0.2401,11.32,11.3062,11.3062,11.3892,163.246,11.3892,37.2254671,41.48548248,42.42924995
BOMB,J,24,137,0.2469,0.2239,0.2165,13.0929,13.0929,13.0929,13.1116,169.722,13.1116,37.30603046,41.60256354,42.53727501
BOMB,J,24,138,0.2348,0.218,0.2213,15.1413,15.1338,15.1413,15.4867,156.654,15.2262,37.55652741,41.54462729,42.37110593
BOMB,J,24,139,0.2404,0.27,0.2631,45.9252,45.6081,45.9252,48.5683,137.776,47.2098,38.00684853,41.12313389,41.8004886
BOMB,J,24,140,0.2427,0.2309,0.2231,11.547,11.5285,11.547,11.7104,216.643,11.6654,37.28880978,41.66802242,42.51903297
BOMB,J,24,141,0.2367,0.2279,0.2222,12.0901,12.0728,12.0901,12.1869,246.703,12.1869,37.31362833,41.66391323,42.52605981
BOMB,J,24,142,0.2359,0.2158,0.2072,10.9831,10.9771,10.9831,11.0498,227.625,11.0498,37.27705221,41.72739259,42.50221832
BOMB,J,24,143,0.2344,0.2244,0.2119,11.4553,11.4805,11.4516,11.5425,252.972,11.5425,37.32142595,41.71702361,42.46274294
BOMB,J,24,144,0.2435,0.2214,0.2102,10.934,10.9209,10.9209,10.9735,260.229,10.9735,37.29540169,41.6957295,42.50390822
BOMB,J,24,145,0.2259,0.2092,0.2035,11.7852,11.7852,11.7852,11.8159,177.471,11.8159,37.32011233,41.81173351,42.60619821
BOMB,J,24,146,0.2356,0.2087,0.2076,11.3069,11.293,11.3069,11.3491,246.919,11.3491,37.29172283,41.81692745,42.63262939
BOMB,J,24,147,0.2298,0.2138,0.2075,12.8691,12.8691,12.8691,12.9944,194.646,12.9944,37.30275759,41.66126926,42.49186731
BOMB,J,24,148,0.2388,0.2078,0.2127,11.1661,11.1661,11.1648,11.2485,261.286,11.2485,37.43315219,41.76874043,42.66141061
BOMB,J,24,149,0.2283,0.2018,0.1962,11.198,11.198,11.198,11.4242,201.067,11.2119,37.43395541,41.82362953,42.63258179
BOMB,J,24,150,0.2419,0.2237,0.2162,11.1841,11.1978,11.1978,11.2804,223.683,11.2804,37.36673003,41.77226039,42.54493512
BOMB,J,24,151,0.2262,0.2101,0.2057,11.63,11.6288,11.63,11.6591,290.75,11.6591,37.34102624,41.72002149,42.45538362
BOMB,J,24,152,0.226,0.205,0.2036,11.5432,11.5407,11.5432,11.6438,252.703,11.6438,37.30785471,41.62038939,42.43652695
BOMB,J,24,153,0.2441,0.216,0.2258,11.6047,11.5903,11.6022,11.6335,246.447,11.6335,37.34053114,41.65154298,42.5089074
BOMB,J,24,154,0.246,0.2178,0.2285,12.9339,12.9092,12.9339,13.078,234.75,13.078,37.30258719,41.65677144,42.47907571
BOMB,J,24,155,0.2341,0.2064,0.2052,14.1493,14.1493,14.1493,14.3276,197.783,14.2379,37.40445324,41.81552918,42.61216617
BOMB,J,24,156,0.2289,0.2111,0.2013,12.1044,12.1204,12.1204,12.2993,143.172,12.1687,37.38504895,41.77651424,42.57519371
BOMB,J,24,157,0.2395,0.2171,0.2104,12.6253,12.6345,12.6428,12.7129,125.562,12.7129,37.40502372,41.83182314,42.5798058
BOMB,J,24,158,0.2339,0.2158,0.213,12.9216,12.9202,12.9216,12.9761,137.701,12.9761,37.4025846,41.79674797,42.56212877
BOMB,J,24,159,0.2514,0.2295,0.2574,34.0766,33.9143,34.067,34.9118,203.486,34.9118,37.96080655,41.11679304,41.83786517
BOMB,J,24,160,0.2413,0.2263,0.2209,13.869,13.869,13.869,13.9742,184.18,13.9742,37.39445342,41.74872407,42.61016287
BOMB,J,24,161,0.2324,0.2164,0.2114,12.0643,12.0617,12.0643,12.0961,161.281,12.0961,37.39914459,41.69728024,42.65963023
BOMB,J,24,161,0.2324,0.2164,0.2114,12.0643,12.0617,12.0643,12.0961,161.281,12.0961,37.39914459,41.69728024,42.65963023
BOMB,J,24,162,0.2486,0.2282,0.2149,12.4597,12.4416,12.443,12.544,206,12.544,37.37505431,41.82273169,42.61215356
BOMB,J,24,163,0.2403,0.2162,0.2215,11.7904,11.7904,11.8057,11.8827,193.915,11.8518,37.47075143,41.81316656,42.68871092
BOMB,J,24,164,0.2418,0.2267,0.2206,11.9406,11.9557,11.9557,12.444,209.889,12.0013,37.3088378,41.61359306,42.51130518
BOMB,J,24,165,0.2408,0.2239,0.2217,11.4671,11.461,11.4531,11.6086,177.415,11.5516,37.36281325,41.69414769,42.53436835
BOMB,J,24,166,0.2365,0.2253,0.2176,11.6989,11.6939,11.6989,11.8325,145.688,11.7283,37.39860476,41.73204633,42.59981775
BOMB,J,24,167,0.2464,0.2281,0.2265,12.213,12.2116,12.213,12.4266,271.559,12.3271,37.46626993,41.72178293,42.66473519
BOMB,J,24,168,0.2286,0.2205,0.2204,11.987,11.978,12.0182,12.0339,214.93,12.0339,37.48855741,41.83556735,42.70977932
BOMB,J,24,169,0.2449,0.2169,0.2153,13.5051,13.4841,13.5051,13.623,176.585,13.623,37.34038875,41.75498451,42.53930556
BOMB,J,24,170,0.2653,0.2201,0.2174,11.6481,11.617,11.6195,11.7497,219.419,11.7497,37.36620876,41.75821497,42.59895138
BOMB,J,24,171,0.2398,0.222,0.218,12.5918,12.5851,12.5918,12.6253,236.725,12.6253,37.29460124,41.65404606,42.58961149
